review_idx,category,aspect,sentence_compound,clause_compound,diff,affected
14533,Subscription_Boxes,delivery,0.48039999999999994,0.3226,-0.15779999999999994,True
14533,Subscription_Boxes,content,0.817,0.817,0.0,False
14534,Subscription_Boxes,advertising,0.0,0.0,0.0,False
14534,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14534,Subscription_Boxes,delivery,0.4939,0.0,-0.4939,True
14536,Subscription_Boxes,content,0.07621999999999998,0.07621999999999998,0.0,False
14536,Subscription_Boxes,quality,0.5215,0.5215,0.0,False
14536,Subscription_Boxes,price,0.2505,0.2505,0.0,False
14537,Subscription_Boxes,quality,0.5994,0.5994,0.0,False
14538,Subscription_Boxes,price,0.7876,0.7876,0.0,False
14538,Subscription_Boxes,content,0.28922,0.18,-0.10921999999999998,True
14539,Subscription_Boxes,content,0.4215,0.4215,0.0,False
14541,Subscription_Boxes,content,0.4404,0.4404,0.0,False
14543,Subscription_Boxes,content,0.6239,0.6239,0.0,False
14544,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14544,Subscription_Boxes,price,0.25395,0.25395,0.0,False
14546,Subscription_Boxes,content,0.8338,0.7096,-0.12419999999999998,True
14546,Subscription_Boxes,customer_service,0.7579,0.7579,0.0,False
14549,Subscription_Boxes,advertising,0.0772,0.1531,0.07590000000000001,True
14549,Subscription_Boxes,billing,-0.8625,-0.8625,0.0,False
14549,Subscription_Boxes,content,-0.0119,0.026050000000000004,0.037950000000000005,True
14550,Subscription_Boxes,content,0.5144333333333333,0.6010333333333334,0.08660000000000012,True
14550,Subscription_Boxes,customer_service,0.4019,0.4019,0.0,False
14551,Subscription_Boxes,quality,0.8011,0.8011,0.0,False
14553,Subscription_Boxes,quality,0.0,0.0,0.0,False
14553,Subscription_Boxes,content,0.4927,0.4927,0.0,False
14557,Subscription_Boxes,billing,-0.38265,-0.38265,0.0,False
14557,Subscription_Boxes,delivery,-0.2714,-0.2714,0.0,False
14558,Subscription_Boxes,billing,0.8393,0.8393,0.0,False
14558,Subscription_Boxes,customer_service,0.8393,0.8393,0.0,False
14558,Subscription_Boxes,delivery,0.8393,0.8393,0.0,False
14558,Subscription_Boxes,content,0.6369,0.6369,0.0,False
14559,Subscription_Boxes,billing,-0.2581,-0.24786000000000002,0.010239999999999971,True
14559,Subscription_Boxes,customer_service,0.3064,0.5413,0.2349,True
14559,Subscription_Boxes,quality,0.4588,0.4588,0.0,False
14559,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14559,Subscription_Boxes,content,-0.18580000000000002,0.09300000000000001,0.27880000000000005,True
14560,Subscription_Boxes,content,0.7783,0.5719,-0.20640000000000003,True
14561,Subscription_Boxes,billing,0.0,0.0,0.0,False
14561,Subscription_Boxes,delivery,0.8758,0.8758,0.0,False
14561,Subscription_Boxes,packaging,0.8357,0.8357,0.0,False
14561,Subscription_Boxes,content,0.4379,0.4379,0.0,False
14563,Subscription_Boxes,packaging,0.3989,0.3989,0.0,False
14564,Subscription_Boxes,content,0.4404,0.4404,0.0,False
14567,Subscription_Boxes,content,0.5106,0.5106,0.0,False
14568,Subscription_Boxes,content,0.75995,0.5842,-0.17574999999999996,True
14571,Subscription_Boxes,content,-0.6142,-0.6142,0.0,False
14573,Subscription_Boxes,content,0.0,0.0,0.0,False
14573,Subscription_Boxes,delivery,-0.1027,-0.1027,0.0,False
14573,Subscription_Boxes,packaging,-0.1027,-0.1027,0.0,False
14574,Subscription_Boxes,price,-0.3724,-0.3724,0.0,False
14575,Subscription_Boxes,content,0.4201,0.4201,0.0,False
14577,Subscription_Boxes,price,0.7579,0.7579,0.0,False
14578,Subscription_Boxes,price,-0.12983333333333336,-0.12983333333333336,0.0,False
14580,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14581,Subscription_Boxes,content,0.4939,0.4939,0.0,False
14583,Subscription_Boxes,price,0.6249,0.6249,0.0,False
14586,Subscription_Boxes,content,0.48469999999999996,0.41483333333333333,-0.06986666666666663,True
14586,Subscription_Boxes,price,0.9184,0.7088,-0.2096,True
14587,Subscription_Boxes,quality,0.7841,0.7841,0.0,False
14587,Subscription_Boxes,content,0.7841,0.7841,0.0,False
14591,Subscription_Boxes,quality,0.05843333333333334,0.05843333333333334,0.0,False
14591,Subscription_Boxes,content,0.2543666666666667,0.2543666666666667,0.0,False
14592,Subscription_Boxes,content,-0.025,-0.17709999999999998,-0.15209999999999999,True
14592,Subscription_Boxes,price,-0.025,-0.5565,-0.5315,True
14593,Subscription_Boxes,content,0.1506,0.1506,0.0,False
14593,Subscription_Boxes,quality,0.1506,0.1506,0.0,False
14593,Subscription_Boxes,delivery,0.14185,0.14185,0.0,False
14594,Subscription_Boxes,price,0.2105,0.2105,0.0,False
14594,Subscription_Boxes,packaging,-0.296,-0.296,0.0,False
14595,Subscription_Boxes,delivery,0.5574,0.5574,0.0,False
14598,Subscription_Boxes,billing,0.4404,0.4404,0.0,False
14599,Subscription_Boxes,price,0.8519,0.8519,0.0,False
14599,Subscription_Boxes,content,0.89775,0.89775,0.0,False
14604,Subscription_Boxes,content,0.0,0.0,0.0,False
14605,Subscription_Boxes,billing,0.5267,0.5267,0.0,False
14605,Subscription_Boxes,price,0.5267,0.5267,0.0,False
14606,Subscription_Boxes,content,0.7959,0.7959,0.0,False
14607,Subscription_Boxes,delivery,0.5648,0.5648,0.0,False
14607,Subscription_Boxes,content,0.5648,0.5648,0.0,False
14609,Subscription_Boxes,content,0.0,0.0,0.0,False
14610,Subscription_Boxes,content,0.6102,0.6102,0.0,False
14612,Subscription_Boxes,price,0.7777,0.7777,0.0,False
14615,Subscription_Boxes,content,0.011225000000000013,0.011225000000000013,0.0,False
14615,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14615,Subscription_Boxes,price,-0.4215,-0.4215,0.0,False
14617,Subscription_Boxes,price,0.4215,0.4215,0.0,False
14618,Subscription_Boxes,content,0.5563,0.5563,0.0,False
14619,Subscription_Boxes,price,0.4404,0.4404,0.0,False
14619,Subscription_Boxes,content,0.0396,0.6361,0.5965,True
14620,Subscription_Boxes,content,0.85825,0.41186666666666666,-0.4463833333333333,True
14621,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14621,Subscription_Boxes,content,0.1486,0.1486,0.0,False
14622,Subscription_Boxes,billing,0.0,0.0,0.0,False
14623,Subscription_Boxes,content,-0.5423,-0.5423,0.0,False
14625,Subscription_Boxes,price,0.0,0.0,0.0,False
14626,Subscription_Boxes,content,0.0,0.0,0.0,False
14626,Subscription_Boxes,packaging,0.0,0.0,0.0,False
14626,Subscription_Boxes,price,0.3591,-0.0541,-0.41319999999999996,True
14628,Subscription_Boxes,content,0.6841,0.6841,0.0,False
14631,Subscription_Boxes,content,0.0,0.0,0.0,False
14631,Subscription_Boxes,price,0.0,0.0,0.0,False
14632,Subscription_Boxes,price,-0.1695,-0.1695,0.0,False
14633,Subscription_Boxes,content,-0.0011500000000000121,-0.0011500000000000121,0.0,False
14635,Subscription_Boxes,content,0.5545,0.5455,-0.009000000000000008,True
14637,Subscription_Boxes,content,0.5719,0.5719,0.0,False
14638,Subscription_Boxes,delivery,0.8621,0.8638,0.0017000000000000348,True
14639,Subscription_Boxes,billing,0.0,0.0,0.0,False
14639,Subscription_Boxes,content,-0.0536,-0.100475,-0.04687499999999999,True
14640,Subscription_Boxes,price,-0.1695,-0.1695,0.0,False
14642,Subscription_Boxes,billing,0.0,0.0,0.0,False
14642,Subscription_Boxes,content,0.0,0.0,0.0,False
14643,Subscription_Boxes,content,0.7579,0.7579,0.0,False
14644,Subscription_Boxes,content,0.6369,0.6369,0.0,False
14645,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14648,Subscription_Boxes,content,0.4088333333333333,0.4088333333333333,0.0,False
14651,Subscription_Boxes,price,-0.4754,-0.4754,0.0,False
14653,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14653,Subscription_Boxes,delivery,-0.25,-0.25,0.0,False
14654,Subscription_Boxes,content,0.24695,0.24695,0.0,False
14655,Subscription_Boxes,quality,0.802,0.802,0.0,False
14656,Subscription_Boxes,content,0.6222,0.6222,0.0,False
14658,Subscription_Boxes,quality,0.7506,0.7506,0.0,False
14658,Subscription_Boxes,content,0.7506,0.7506,0.0,False
14660,Subscription_Boxes,quality,0.4215,0.4215,0.0,False
14662,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14665,Subscription_Boxes,quality,0.0,0.0,0.0,False
14665,Subscription_Boxes,content,0.0,0.0,0.0,False
14667,Subscription_Boxes,billing,-0.5667,-0.5667,0.0,False
14667,Subscription_Boxes,quality,0.03510000000000002,0.03510000000000002,0.0,False
14668,Subscription_Boxes,delivery,0.0772,0.0772,0.0,False
14670,Subscription_Boxes,delivery,0.4215,0.4215,0.0,False
14670,Subscription_Boxes,content,0.3699333333333333,0.49960000000000004,0.12966666666666676,True
14671,Subscription_Boxes,content,0.5346,0.025900000000000034,-0.5086999999999999,True
14674,Subscription_Boxes,quality,0.7003,0.4404,-0.2599,True
14674,Subscription_Boxes,packaging,0.7003,0.4404,-0.2599,True
14674,Subscription_Boxes,price,0.7003,0.4404,-0.2599,True
14674,Subscription_Boxes,content,0.7003,0.4404,-0.2599,True
14676,Subscription_Boxes,content,0.5859,0.5859,0.0,False
14677,Subscription_Boxes,quality,0.9101,0.8258,-0.08430000000000004,True
14677,Subscription_Boxes,content,0.4404,0.4404,0.0,False
14678,Subscription_Boxes,content,0.0,0.0,0.0,False
14681,Subscription_Boxes,content,0.5719,0.5719,0.0,False
14682,Subscription_Boxes,price,-0.1695,-0.1695,0.0,False
14683,Subscription_Boxes,content,0.0,0.0,0.0,False
14684,Subscription_Boxes,content,0.34,0.34,0.0,False
14685,Subscription_Boxes,quality,0.6369,0.6369,0.0,False
14685,Subscription_Boxes,content,0.6369,0.6369,0.0,False
14686,Subscription_Boxes,content,0.5663,0.05275000000000002,-0.51355,True
14690,Subscription_Boxes,content,0.0,0.0,0.0,False
14691,Subscription_Boxes,content,0.6221333333333333,0.6221333333333333,0.0,False
14695,Subscription_Boxes,advertising,0.0,0.0,0.0,False
14696,Subscription_Boxes,billing,-0.06505555555555555,-0.06505555555555555,0.0,False
14696,Subscription_Boxes,content,0.36065714285714284,0.300675,-0.05998214285714282,True
14696,Subscription_Boxes,delivery,0.7178,0.7178,0.0,False
14698,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14698,Subscription_Boxes,content,0.0,0.0,0.0,False
14699,Subscription_Boxes,billing,-0.4784,-0.4784,0.0,False
14699,Subscription_Boxes,delivery,0.3612,0.3612,0.0,False
14699,Subscription_Boxes,price,-0.4784,-0.4784,0.0,False
14700,Subscription_Boxes,quality,0.0,0.0,0.0,False
14700,Subscription_Boxes,price,0.4201,0.4201,0.0,False
14702,Subscription_Boxes,advertising,0.0,0.0,0.0,False
14702,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14702,Subscription_Boxes,content,0.0,0.0,0.0,False
14704,Subscription_Boxes,delivery,-0.6486,-0.6486,0.0,False
14707,Subscription_Boxes,quality,0.5777,0.5777,0.0,False
14707,Subscription_Boxes,content,0.4967333333333333,0.4967333333333333,0.0,False
14708,Subscription_Boxes,content,0.4697,0.4697,0.0,False
14709,Subscription_Boxes,content,-0.2323,0.09686000000000002,0.32916,True
14709,Subscription_Boxes,delivery,0.4221,0.0,-0.4221,True
14709,Subscription_Boxes,packaging,-0.3404,0.0,0.3404,True
14710,Subscription_Boxes,packaging,0.7003,0.7003,0.0,False
14712,Subscription_Boxes,billing,-0.1788,-0.1788,0.0,False
14712,Subscription_Boxes,content,0.6915,0.6915,0.0,False
14713,Subscription_Boxes,price,0.3668,0.3668,0.0,False
14716,Subscription_Boxes,price,0.2944,0.2944,0.0,False
14716,Subscription_Boxes,content,0.6126333333333333,0.38827500000000004,-0.22435833333333322,True
14717,Subscription_Boxes,content,0.168,0.168,0.0,False
14717,Subscription_Boxes,quality,0.632,0.632,0.0,False
14717,Subscription_Boxes,delivery,0.53035,0.53035,0.0,False
14719,Subscription_Boxes,quality,0.8622,0.8622,0.0,False
14719,Subscription_Boxes,content,0.8622,0.8622,0.0,False
14720,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14720,Subscription_Boxes,price,0.0,0.0,0.0,False
14720,Subscription_Boxes,quality,0.0,0.0,0.0,False
14720,Subscription_Boxes,packaging,0.4215,0.4215,0.0,False
14723,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14725,Subscription_Boxes,billing,0.5023,0.3612,-0.14109999999999995,True
14725,Subscription_Boxes,content,-0.5423,-0.5423,0.0,False
14727,Subscription_Boxes,content,0.04807500000000001,-0.025474999999999998,-0.07355,True
14728,Subscription_Boxes,content,0.4404,0.4404,0.0,False
14729,Subscription_Boxes,content,0.7096,0.34,-0.3696,True
14730,Subscription_Boxes,content,0.4215,0.4215,0.0,False
14731,Subscription_Boxes,content,0.7534000000000001,0.7534000000000001,0.0,False
14731,Subscription_Boxes,packaging,0.3089,0.3089,0.0,False
14732,Subscription_Boxes,content,0.8617999999999999,0.8617999999999999,0.0,False
14733,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14733,Subscription_Boxes,content,0.4404,0.4404,0.0,False
14736,Subscription_Boxes,price,0.2263,0.2263,0.0,False
14736,Subscription_Boxes,packaging,0.4926,0.4926,0.0,False
14737,Subscription_Boxes,content,0.40759999999999996,0.40759999999999996,0.0,False
14738,Subscription_Boxes,price,0.7269,0.7269,0.0,False
14739,Subscription_Boxes,content,0.34,0.34,0.0,False
14739,Subscription_Boxes,price,0.5154,0.5154,0.0,False
14740,Subscription_Boxes,content,0.34695,0.34695,0.0,False
14740,Subscription_Boxes,quality,0.0,0.0,0.0,False
14740,Subscription_Boxes,price,0.4576,0.4576,0.0,False
14741,Subscription_Boxes,content,0.3197666666666667,0.3197666666666667,0.0,False
14743,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14745,Subscription_Boxes,content,0.6249,0.6249,0.0,False
14746,Subscription_Boxes,billing,0.4887,0.42035,-0.06835000000000002,True
14750,Subscription_Boxes,content,0.5994,0.5994,0.0,False
14751,Subscription_Boxes,content,0.4404,0.4404,0.0,False
14751,Subscription_Boxes,customer_service,0.0,0.0,0.0,False
14753,Subscription_Boxes,price,0.5719,0.5719,0.0,False
14753,Subscription_Boxes,quality,0.5719,0.5719,0.0,False
14753,Subscription_Boxes,packaging,0.5719,0.5719,0.0,False
14755,Subscription_Boxes,price,-0.1695,-0.1695,0.0,False
14756,Subscription_Boxes,content,0.21669999999999998,0.34425,0.12755000000000002,True
14757,Subscription_Boxes,quality,0.4767,0.4767,0.0,False
14758,Subscription_Boxes,content,0.875,0.875,0.0,False
14759,Subscription_Boxes,content,0.0,0.0,0.0,False
14759,Subscription_Boxes,quality,0.0,0.0,0.0,False
14759,Subscription_Boxes,price,0.1591,0.1591,0.0,False
14760,Subscription_Boxes,content,0.0,0.0,0.0,False
14762,Subscription_Boxes,billing,0.0,0.0,0.0,False
14762,Subscription_Boxes,customer_service,-0.296,-0.296,0.0,False
14763,Subscription_Boxes,quality,0.4767,0.4767,0.0,False
14763,Subscription_Boxes,content,0.5477,0.5477,0.0,False
14764,Subscription_Boxes,content,0.6249,0.6249,0.0,False
14765,Subscription_Boxes,content,0.5106,0.5106,0.0,False
14765,Subscription_Boxes,price,0.6486,0.6486,0.0,False
14766,Subscription_Boxes,content,-0.13543333333333332,-0.13543333333333332,0.0,False
14768,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14768,Subscription_Boxes,content,0.0,0.0,0.0,False
14771,Subscription_Boxes,price,0.0,0.0,0.0,False
14773,Subscription_Boxes,delivery,0.6588,0.6588,0.0,False
14775,Subscription_Boxes,price,0.0276,0.0276,0.0,False
14776,Subscription_Boxes,content,0.1753,0.0,-0.1753,True
14777,Subscription_Boxes,content,0.4588,0.4588,0.0,False
14779,Subscription_Boxes,content,-0.1286,-0.1286,0.0,False
14780,Subscription_Boxes,delivery,0.3182,0.3182,0.0,False
14780,Subscription_Boxes,price,-0.228,-0.228,0.0,False
14782,Subscription_Boxes,quality,0.8519,0.8519,0.0,False
14782,Subscription_Boxes,content,0.8519,0.8519,0.0,False
14783,Subscription_Boxes,price,-0.1695,-0.1695,0.0,False
14784,Subscription_Boxes,quality,0.0,0.0,0.0,False
14785,Subscription_Boxes,content,-0.13775,-0.13775,0.0,False
14786,Subscription_Boxes,content,0.13396666666666665,0.13396666666666665,0.0,False
14786,Subscription_Boxes,quality,0.4019,0.4019,0.0,False
14786,Subscription_Boxes,price,0.0,0.0,0.0,False
14790,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14790,Subscription_Boxes,content,0.5574,0.5574,0.0,False
14792,Subscription_Boxes,content,0.7177,0.7177,0.0,False
14792,Subscription_Boxes,quality,0.7177,0.7177,0.0,False
14792,Subscription_Boxes,price,0.7177,0.7177,0.0,False
14794,Subscription_Boxes,content,0.0,0.0,0.0,False
14794,Subscription_Boxes,price,0.0,0.0,0.0,False
14797,Subscription_Boxes,quality,0.5994,0.5994,0.0,False
14797,Subscription_Boxes,content,0.5994,0.5994,0.0,False
14799,Subscription_Boxes,billing,0.02271999999999999,0.07343999999999999,0.05072,True
14799,Subscription_Boxes,customer_service,-0.012580000000000011,0.03813999999999999,0.05072,True
14799,Subscription_Boxes,delivery,-0.4559,-0.2023,0.25360000000000005,True
14799,Subscription_Boxes,quality,0.1506,0.1506,0.0,False
14800,Subscription_Boxes,billing,0.4767,0.4767,0.0,False
14800,Subscription_Boxes,delivery,0.4767,0.4767,0.0,False
14800,Subscription_Boxes,price,0.3291,0.2263,-0.1028,True
14803,Subscription_Boxes,content,0.1472,0.1472,0.0,False
14804,Subscription_Boxes,quality,0.3054,0.4404,0.135,True
14804,Subscription_Boxes,content,0.3054,0.4404,0.135,True
14806,Subscription_Boxes,content,0.8481,0.8481,0.0,False
14807,Subscription_Boxes,delivery,0.0,0.0,0.0,False
14807,Subscription_Boxes,packaging,-0.34,-0.34,0.0,False
14807,Subscription_Boxes,advertising,0.0,0.0,0.0,False
14807,Subscription_Boxes,content,0.0,0.0,0.0,False
14808,Subscription_Boxes,content,0.9215,0.9215,0.0,False
14809,Subscription_Boxes,content,0.15810000000000002,0.15810000000000002,0.0,False
14810,Subscription_Boxes,quality,0.4404,0.4404,0.0,False
14811,Subscription_Boxes,customer_service,0.5598666666666667,0.6184,0.058533333333333215,True
14811,Subscription_Boxes,quality,0.6808,0.6808,0.0,False
14811,Subscription_Boxes,price,0.7481,0.7481,0.0,False
14811,Subscription_Boxes,content,0.4707,0.29572000000000004,-0.17497999999999997,True
14813,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14813,Subscription_Boxes,content,0.0,0.0,0.0,False
14814,Subscription_Boxes,content,0.4019,0.4019,0.0,False
14815,Subscription_Boxes,content,0.0,0.0,0.0,False
14818,Subscription_Boxes,content,0.8516,0.8516,0.0,False
14818,Subscription_Boxes,customer_service,0.5719,0.5719,0.0,False
14818,Subscription_Boxes,quality,0.8516,0.8516,0.0,False
14819,Subscription_Boxes,content,0.20095,0.20095,0.0,False
14820,Subscription_Boxes,content,0.5104500000000001,0.5104500000000001,0.0,False
14823,Subscription_Boxes,content,0.8622,0.8622,0.0,False
14824,Subscription_Boxes,content,0.2612666666666667,0.2612666666666667,0.0,False
14824,Subscription_Boxes,quality,0.0,0.0,0.0,False
14824,Subscription_Boxes,packaging,0.2732,0.2732,0.0,False
14826,Subscription_Boxes,delivery,0.29915,0.29915,0.0,False
14826,Subscription_Boxes,quality,0.0,0.0,0.0,False
14826,Subscription_Boxes,packaging,0.8807,0.8807,0.0,False
14826,Subscription_Boxes,content,0.36315,0.36315,0.0,False
14828,Subscription_Boxes,customer_service,0.4199,0.4199,0.0,False
14829,Subscription_Boxes,price,0.7269,0.7269,0.0,False
14829,Subscription_Boxes,content,0.7549,0.7549,0.0,False
14831,Subscription_Boxes,billing,-0.3167,-0.3167,0.0,False
14832,Subscription_Boxes,content,-0.4588,-0.4588,0.0,False
14832,Subscription_Boxes,price,-0.1779,-0.1779,0.0,False
14833,Subscription_Boxes,content,0.3348,0.3348,0.0,False
14833,Subscription_Boxes,price,0.0,0.0,0.0,False
14834,Subscription_Boxes,content,0.5423,0.5423,0.0,False
14835,Subscription_Boxes,packaging,-0.4215,-0.4215,0.0,False
14836,Subscription_Boxes,delivery,0.4754,0.4754,0.0,False
14838,Subscription_Boxes,content,0.6616333333333333,0.6616333333333333,0.0,False
14840,Subscription_Boxes,content,0.5423,0.5423,0.0,False
14841,Subscription_Boxes,price,0.6249,0.6249,0.0,False
14843,Subscription_Boxes,billing,-0.3612,-0.25,0.11120000000000002,True
14843,Subscription_Boxes,content,0.41125,0.41125,0.0,False
14843,Subscription_Boxes,price,0.0,0.0,0.0,False
14844,Subscription_Boxes,content,0.8588,0.8588,0.0,False
14844,Subscription_Boxes,price,0.8588,0.8588,0.0,False
14845,Subscription_Boxes,price,0.4404,0.4404,0.0,False
14846,Subscription_Boxes,advertising,0.1548,0.1548,0.0,False
14846,Subscription_Boxes,billing,-0.128,-0.25,-0.122,True
14846,Subscription_Boxes,delivery,0.013399999999999995,-0.031733333333333336,-0.04513333333333333,True
14848,Subscription_Boxes,content,-0.03259999999999999,-0.03259999999999999,0.0,False
14850,Subscription_Boxes,content,-0.3506,-0.4767,-0.1261,True
14851,Subscription_Boxes,content,0.039,0.039,0.0,False
14852,Subscription_Boxes,content,0.0,0.0,0.0,False
14853,Subscription_Boxes,billing,0.1877,0.1877,0.0,False
14853,Subscription_Boxes,delivery,0.4003,0.4003,0.0,False
14853,Subscription_Boxes,packaging,0.4003,0.4003,0.0,False
14853,Subscription_Boxes,quality,0.9292,0.9292,0.0,False
14854,Subscription_Boxes,quality,0.5267,0.5267,0.0,False
14854,Subscription_Boxes,content,0.5267,0.5267,0.0,False
14855,Subscription_Boxes,content,-0.1695,-0.1695,0.0,False
14856,Subscription_Boxes,content,0.6369,0.6369,0.0,False
14857,Subscription_Boxes,quality,0.6369,0.6369,0.0,False
14858,Subscription_Boxes,delivery,0.2579,0.2579,0.0,False
14858,Subscription_Boxes,content,-0.1154,-0.1154,0.0,False
14860,Subscription_Boxes,price,0.0,0.0,0.0,False
14863,Subscription_Boxes,customer_service,0.5859,0.5859,0.0,False
14863,Subscription_Boxes,delivery,0.2714,0.2714,0.0,False
14863,Subscription_Boxes,quality,0.2714,0.2714,0.0,False
14863,Subscription_Boxes,content,0.2714,0.2714,0.0,False
14865,Subscription_Boxes,content,0.4939,0.4939,0.0,False
14866,Subscription_Boxes,content,0.17353333333333332,0.102425,-0.07110833333333332,True
14867,Subscription_Boxes,price,-0.6367,-0.6367,0.0,False
14868,Subscription_Boxes,content,0.6208,0.6208,0.0,False
14869,Subscription_Boxes,content,0.5994,0.5994,0.0,False
14870,Subscription_Boxes,content,0.7269,0.7269,0.0,False
14871,Subscription_Boxes,content,-0.0772,-0.0772,0.0,False
14871,Subscription_Boxes,price,-0.0772,-0.0772,0.0,False
14872,Subscription_Boxes,content,0.9538,0.8885,-0.06530000000000002,True
14872,Subscription_Boxes,price,0.9538,0.8885,-0.06530000000000002,True
14873,Subscription_Boxes,content,0.6697,0.6697,0.0,False
14875,Subscription_Boxes,content,0.79215,0.79215,0.0,False
14879,Subscription_Boxes,price,0.25,0.0,-0.25,True
14880,Subscription_Boxes,content,-0.1292,-0.1292,0.0,False
14881,Subscription_Boxes,price,-0.1695,-0.1695,0.0,False
14882,Subscription_Boxes,delivery,-0.25,-0.25,0.0,False
14882,Subscription_Boxes,content,-0.3182,-0.3182,0.0,False
14883,Subscription_Boxes,content,0.4754,0.4754,0.0,False
14884,Subscription_Boxes,delivery,0.5994,0.5994,0.0,False
14884,Subscription_Boxes,content,0.0,0.0,0.0,False
14885,Subscription_Boxes,quality,0.6705,0.6705,0.0,False
14885,Subscription_Boxes,content,0.6705,0.6705,0.0,False
14886,Subscription_Boxes,billing,-0.5675,-0.5675,0.0,False
14887,Subscription_Boxes,billing,0.0,0.0,0.0,False
14887,Subscription_Boxes,content,0.4588,0.4588,0.0,False
14890,Subscription_Boxes,quality,0.9231,0.9231,0.0,False
14893,Subscription_Boxes,content,0.4588,0.4588,0.0,False
14894,Subscription_Boxes,content,0.29516666666666663,0.29516666666666663,0.0,False
14894,Subscription_Boxes,customer_service,0.6249,0.6249,0.0,False
14895,Subscription_Boxes,delivery,-0.0781,0.4754,0.5535,True
14897,Subscription_Boxes,packaging,0.6369,0.6369,0.0,False
14898,Subscription_Boxes,content,-0.4767,-0.4767,0.0,False
14898,Subscription_Boxes,price,-0.4767,-0.4767,0.0,False
14901,Subscription_Boxes,quality,0.0,0.0,0.0,False
14901,Subscription_Boxes,content,0.0,0.0,0.0,False
14902,Subscription_Boxes,price,0.0,0.0,0.0,False
14904,Subscription_Boxes,quality,-0.5632,0.6249,1.1881,True
14905,Subscription_Boxes,content,-0.0417,-0.09634000000000001,-0.05464000000000001,True
14905,Subscription_Boxes,customer_service,0.0258,0.0258,0.0,False
14905,Subscription_Boxes,price,0.4404,0.4404,0.0,False
14906,Subscription_Boxes,content,0.4201,0.4201,0.0,False
14910,Subscription_Boxes,content,-0.3875,-0.3875,0.0,False
14911,Subscription_Boxes,content,0.4064666666666667,0.32968333333333333,-0.07678333333333337,True
14911,Subscription_Boxes,quality,0.4404,0.4404,0.0,False
14911,Subscription_Boxes,price,0.9052,0.8176,-0.08760000000000001,True
14914,Subscription_Boxes,quality,0.0,0.0,0.0,False
14914,Subscription_Boxes,customer_service,0.4019,0.4019,0.0,False
14915,Subscription_Boxes,content,0.6841,0.6841,0.0,False
14916,Subscription_Boxes,content,0.5719,0.5719,0.0,False
14917,Subscription_Boxes,quality,0.5719,0.5719,0.0,False
14918,Subscription_Boxes,content,0.2263,0.0,-0.2263,True
14919,Subscription_Boxes,content,0.6588,0.6588,0.0,False
14920,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14920,Subscription_Boxes,content,0.77085,0.5768,-0.19405000000000006,True
14920,Subscription_Boxes,quality,0.6597,0.6597,0.0,False
14921,Subscription_Boxes,content,0.0,0.0,0.0,False
14922,Subscription_Boxes,price,-0.0258,-0.0258,0.0,False
14922,Subscription_Boxes,content,0.7133,0.7133,0.0,False
14923,Subscription_Boxes,content,0.9136,0.9136,0.0,False
14924,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14924,Subscription_Boxes,quality,0.8774,0.8354999999999999,-0.04190000000000005,True
14925,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14925,Subscription_Boxes,content,0.7269,0.7269,0.0,False
14926,Subscription_Boxes,delivery,0.8553,0.5994,-0.2558999999999999,True
14926,Subscription_Boxes,content,0.8316,0.8316,0.0,False
14927,Subscription_Boxes,content,0.12705,0.12705,0.0,False
14927,Subscription_Boxes,packaging,0.7964,0.7964,0.0,False
14927,Subscription_Boxes,price,0.0,0.0,0.0,False
14931,Subscription_Boxes,price,0.0,0.0,0.0,False
14933,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
14933,Subscription_Boxes,content,0.2263,0.0,-0.2263,True
14933,Subscription_Boxes,price,-0.4215,-0.4215,0.0,False
14934,Subscription_Boxes,quality,-0.4549,-0.4549,0.0,False
14934,Subscription_Boxes,content,-0.4549,-0.4549,0.0,False
14935,Subscription_Boxes,content,0.0,0.0,0.0,False
14935,Subscription_Boxes,price,0.0,0.0,0.0,False
14937,Subscription_Boxes,content,0.0,0.0,0.0,False
14938,Subscription_Boxes,delivery,0.6588,0.6588,0.0,False
14938,Subscription_Boxes,content,0.6588,0.6588,0.0,False
14940,Subscription_Boxes,content,-0.3433,-0.3433,0.0,False
14944,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
